Target,Response,Informant
glass of water,glass of water,NJ20B
glass of water,glass of water,NJ21A
glass of water,glass of water,NJ21B
glass of water,glass of water,PA1A
glass of water,glass of water,PA1B
glass of water,tumbler of water,PA1C
glass of water,glass of water,PA1C
glass of water,glass of water,PA1D
glass of water,tumbler,PA1D
glass of water,tumbler of water,PA1E!
glass of water,glass,PA1E!
glass of water,tumbler of water,PA1F!
glass of water,glass of water,PA1F!
glass of water,glass of water,PA1G!
glass of water,tumbler,PA1H!
glass of water,glass of water,PA1H!
glass of water,glass of water,PA2A
glass of water,tumbler of water,PA2A
glass of water,glass of water,PA2B
glass of water,glass of water,PA3A
glass of water,glass of water,PA3B
glass of water,glass of water,PA3C
glass of water,glass of water,PA4A
glass of water,glass of water,PA4B!
glass of water,tumbler,PA4B!
glass of water,glass of water,PA5A
glass of water,tumbler of,PA5B
glass of water,glass of water,PA5B
glass of water,glass of water,PA5C
glass of water,glass of water,PA5D
glass of water,glass of  water,PA5E!
glass of water,glass of water,PA6A
glass of water,glass,PA6B
glass of water,water,PA6B
glass of water,glass of water,PA6C
glass of water,tumbler,PA6D!
glass of water,glass of water,PA6D!
glass of water,tumbler,PA7A
glass of water,glass of water,PA7A
glass of water,glass of water,PA7B
glass of water,water,PA7B
glass of water,glass of water,PA7C
glass of water,glass of water,PA7D!
glass of water,tumbler of water,PA7D!
glass of water,glass of water,PA8A
glass of water,glass of water,PA8B
glass of water,tumbler of water,PA8C
glass of water,glass,PA8C
glass of water,tumbler of water,PA8D!
glass of water,glass of water,PA8D!
glass of water,tumbler of water,PA9A
glass of water,glass,PA9A
glass of water,ca??,PA9A
glass of water,glass of water,PA9B
glass of water,glass of water,PA9C!
glass of water,tumbler,PA9C!
glass of water,tumbler of water,PA10
glass of water,glass of water,PA10
glass of water,glass of water,PA11A
glass of water,glass of water,PA11B
glass of water,glass of water,PA12A
glass of water,glass of water,PA12B
glass of water,tumbler,PA13A
glass of water,glass of water,PA13A
glass of water,glass of water,PA13B
glass of water,glass of water,PA14A
glass of water,glass of water,PA14B
glass of water,,PA14C
glass of water,glass of water,PA15A
glass of water,glass of water,PA15B
glass of water,glass of water,PA15C!
glass of water,glass of water,PA16A
glass of water,glass of water,PA16B
glass of water,glass,PA16C
glass of water,water,PA16C
glass of water,glass of water,PA17A
glass of water,glass of water,PA17B
glass of water,glass of water,PA18A
glass of water,glass of water,PA18B!
glass of water,glass of water,PA19A
glass of water,glass of water,PA19B
glass of water,glass of water,PA20A
glass of water,glass of water,PA20B
glass of water,glass of water,PA21A
glass of water,glass of water,PA21B
glass of water,glass of water,PA22A
glass of water,glass of water,PA22B
glass of water,glass of water,PA23A
glass of water,tumbler of water,PA23A
glass of water,glass of water,PA23B
glass of water,tumbler of water,PA24A
glass of water,glass of water,PA24A
glass of water,glass of water,PA24B
glass of water,tumbler of water,PA25A
glass of water,glass of water,PA25A
glass of water,glass of water,PA25B
glass of water,glass of water,PA26A
glass of water,glass of water,PA26B
glass of water,glass of water,PA27A
glass of water,glass of water,PA27B
glass of water,glass of water,PA28A
glass of water,glass of water,PA28B!
glass of water,glass of water,PA29A
glass of water,glass of water,PA29B
glass of water,tumbler of water,PA29B
glass of water,glass of water,PA30A
glass of water,glass of water,PA30B
glass of water,glass of water,PA31A
glass of water,glass of water,PA31B
glass of water,glass of water,PA32A
glass of water,glass of water,PA32B
glass of water,glass of water,PA33A
glass of water,glass of water,PA33B
glass of water,glass of water,PA34A
glass of water,glass of water,PA34B
glass of water,glass of water,PA34C!
glass of water,glass of water,PA35A
glass of water,glass of water,PA35B
glass of water,,PA35C
glass of water,glass of water,PA36A
glass of water,glass of water,PA36B
glass of water,water,PA37A
glass of water,glass,PA37A
glass of water,glass of water,PA37B
glass of water,tumbler of water,PA37B
glass of water,,PA37C
glass of water,glass of water,PA38A
glass of water,tumbler,PA38A
glass of water,glass,PA38B
glass of water,tumbler of water,PA38B
glass of water,glass of water,PA39A
glass of water,glass of water,PA39B
glass of water,glass of water,PA40A
glass of water,glass of water,PA40B
glass of water,glass of water,PA41A
glass of water,glass of water,PA41B
glass of water,glass of water,PA42A
glass of water,tumbler of water,PA42B
glass of water,glass of water,PA42B
glass of water,glass of water,PA43A
glass of water,glass of water,PA43B
glass of water,glass of water,PA44A
glass of water,glass of water,PA44B
glass of water,glass of water,PA45A
glass of water,glass of water,PA45B
glass of water,glass of water,PA46A
glass of water,glass of water,PA46B
glass of water,glass of water,PA47A
glass of water,tumbler of water,PA47A
glass of water,glass of water,PA47B
glass of water,glass of water,PA48A
glass of water,glass of water,PA48B
glass of water,glass of water,PA48C
glass of water,glass of water,PA49A
glass of water,glass of water,PA49B
glass of water,,PA50A
glass of water,glass of water,PA50B
glass of water,glass of water,PA50C!
glass of water,glass of water,PA51A
glass of water,glass of water,PA51B
glass of water,glass of water,PA52A
glass of water,glass of water,PA52B!
glass of water,glass of water,PA53A
glass of water,glass of water,PA53B
glass of water,glass of water,PA54A
glass of water,glass of water,PA54B
glass of water,glass of water,PA55A
glass of water,glass of water,PA55B
glass of water,glass of water,PA56A
glass of water,glass of water,PA56B
glass of water,glass of water,PA57A
glass of water,glass of water,PA57B
glass of water,glass of water,PA58A
glass of water,glass of water,PA58B
glass of water,glass of water,PA59A
glass of water,glass of water,PA59B
glass of water,glass of water,PA60A
glass of water,glass of water,PA60B
glass of water,glass of water,PA61A
glass of water,glass of water,PA61B
glass of water,tumbler,PA61B
glass of water,glass of water,PA62A
glass of water,glass of water,PA62B
glass of water,glass of water,PA63A
glass of water,glass of water,PA63B
glass of water,glass of water,PA64A
glass of water,glass of water,PA64B
glass of water,tumbler of water,PA64B
glass of water,glass of water,PA65A
glass of water,glass of water,PA65B
glass of water,glass of water,PA66A
glass of water,glass of water,PA66B
glass of water,glass of water,PA67A
glass of water,glass of water,PA67B
glass of water,glass of water,WV1!
glass of water,glass of water,WV2
glass of water,glass of water,WV3
glass of water,glass of water,WV4A
glass of water,glass of water,WV4B
glass of water,glass of water,WV5
glass of water,glass of water,WV6A
glass of water,glass of water,WV6B
glass of water,glass of water,WV7A
glass of water,glass of water,WV7B
glass of water,glass of water,WV8A
glass of water,glass of water,WV8B
glass of water,glass of water,WV9A
glass of water,glass of water,WV9B
glass of water,glass of water,WV10A
glass of water,glass of water,WV10B
glass of water,glass of water,WV10C
glass of water,glass of water,WV11A
glass of water,glass of water,WV11B!
glass of water,glass of water,WV12A
glass of water,glass of water,WV12B
glass of water,glass of water,WV13A
glass of water,glass of water,WV13B
glass of water,glass of water,WV14A
glass of water,glass of water,WV14B
glass of water,glass of water,WV15A
glass of water,glass of water,WV15B
glass of water,glass of water,WV16A
glass of water,glass of water,WV16B
glass of water,,WV17A
glass of water,glass of water,WV17B
glass of water,glass of water,WV17C
glass of water,glass of water,WV18A
glass of water,glass of water,WV18B
glass of water,glass of water,WV19A
glass of water,glass of water,WV19B
glass of water,glass of water,WV20A
glass of water,glass of water,WV20B
glass of water,glass of water,WV21A
glass of water,tumbler of water,WV21A
glass of water,glass water,WV21B
glass of water,glass water,WV22A
glass of water,glass of water,WV22B
glass of water,glass of water,WV23A
glass of water,glass of water,WV23B
glass of water,glass of water,WV24A
glass of water,glass of water,WV24B
glass of water,glass of water,WV25A
glass of water,glass of water,WV25B
glass of water,glass tumbler,WV26A
glass of water,tumbler water,WV26A
glass of water,glass of water,WV26B
glass of water,glass of water,WV27A
glass of water,glass of water,WV27B
glass of water,glass water,WV28A
glass of water,glass of water,WV28B
glass of water,glass of water,WV29A
glass of water,glass of water,WV29B
glass of water,glass of water,WV30A
glass of water,tumbler of water,WV30A
glass of water,glass of water,WV30B
glass of water,glass water,WV31A
glass of water,glass of water,WV31B
glass of water,glass of water,WV32A
glass of water,glass water,WV32B
glass of water,glass water,WV33A
glass of water,glass of water,WV33B
glass of water,glass water,WV34A
glass of water,glass of water,WV34B
glass of water,glass of water,WV35A
glass of water,glass of water,WV35B
glass of water,glass of water,WV36A
glass of water,glass of water,WV36B
glass of water,glass of water,WV37A
glass of water,glass of water,WV37B!
glass of water,glass of water,WV38A
glass of water,glass of water,WV38B
glass of water,glass of water,WV39A
glass of water,glass of water,WV39B
glass of water,glass of water,WV39C!
glass of water,tumbler,WV40A
glass of water,glass of water,WV40A
glass of water,glass of water,WV40B
glass of water,glass of water,WV41A
glass of water,glass of water,WV41B
glass of water,glass water,WV42A
glass of water,glass of water,WV42B
glass of water,glass of water,WV43A
glass of water,glass of water,WV43B
glass of water,glass of water,WV44A
glass of water,glass of water,WV44B
glass of water,glass of water,WV45A
glass of water,glass of water,WV45B
glass of water,glass of water,WV46A
glass of water,glass of water,WV46B
glass of water,glass of water,WV47A
glass of water,glass of water,WV47B
glass of water,glass of water,WV48A
glass of water,,WV48B
glass of water,glass water,WV48C
glass of water,glass of water,WV48D
glass of water,glass of water,WV49A
glass of water,glass of water,WV49B
glass of water,glass of water,WV50A
glass of water,glass of water,WV50B
glass of water,glass of water,WV51A
glass of water,glass of water,WV51B
glass of water,glass of water,WV52A
glass of water,glass of water,WV52B
glass of water,glass of water,WV52C!
glass of water,glass of water,WV53A
glass of water,,WV53B
glass of water,glass of water,WV53C!
glass of water,glass of water,WV54A
glass of water,glass of water,WV54B
glass of water,glass of water,DE1A
glass of water,glass of water,DE1B
glass of water,glass of water,DE1C!
glass of water,tumber,DE2A
glass of water,glass of water,DE2A
glass of water,glass of water,DE2B
glass of water,,DE2C
glass of water,glass of water,DE3A
glass of water,tumbler of water,DE3A
glass of water,glass of water,DE3B
glass of water,glass of water,DE3C!
glass of water,glass of water,DE4
glass of water,glass of water,DE5A
glass of water,tumbler,DE5A
glass of water,glass of water,DE5B
glass of water,glass of water,DE6A
glass of water,glass of water,DE6B
glass of water,glass of water,MD1A
glass of water,glass of water,MD1B
glass of water,glass of water,MD2A
glass of water,glass of water,MD2B
glass of water,glass of water,MD3A
glass of water,glass of water,MD3B
glass of water,tumbler,MD3B
glass of water,glass of water,MD4A
glass of water,tumbler,MD4B
glass of water,glass of water,MD4B
glass of water,glass of water,MD4C
glass of water,glass of water,MD5A
glass of water,glass of water,MD5B
glass of water,glass of water,MD6A
glass of water,glass of water,MD6B
glass of water,glass of water,MD7A
glass of water,glass of water,MD7B
glass of water,glass of water,MD7C!
glass of water,gourd,MD8A
glass of water,glass of water,MD8A
glass of water,glass of water,MD8B
glass of water,glass of water,MD9A
glass of water,glass of water,MD9B
glass of water,glass of water,MD10A
glass of water,glass of water,MD10B
glass of water,glass water,MD11
glass of water,glass of water,MD12A
glass of water,glass of water,MD12B
glass of water,tumbler of water,MD13A
glass of water,glass,MD13A
glass of water,glass of water,MD13B
glass of water,glass of water,MD13C
glass of water,glass of water,MD13D!
glass of water,glass water,MD13E!
glass of water,glass of water,MD13F!
glass of water,tumbler,MD13F!
glass of water,,MD13G
glass of water,glass of water,MD14
glass of water,glass of water,MD15A
glass of water,glass of water,MD15B
glass of water,tumbler of water,MD16
glass of water,glass of water,MD17A
glass of water,glass of water,MD17B
glass of water,glass of water,MD18A
glass of water,glass of water,MD18B
glass of water,glass of water,MD19A
glass of water,glass of water,MD19B
glass of water,glass of water,MD20A
glass of water,glass water,MD20B
glass of water,war,MD20B
glass of water,glass of water,MD20C!
glass of water,glass of water,MD21A
glass of water,glass water,MD21B
glass of water,glass of water,MD22A
glass of water,glass of water,MD22B
glass of water,glass of water,MD22C!
glass of water,glass of water,MD23A
glass of water,glass of water,MD23B
glass of water,glass of water,MD23C
glass of water,glass of water,MD24
glass of water,glass of water,MD25
glass of water,glass of water,MD26A
glass of water,,MD26B
glass of water,glass of water,MD27A
glass of water,glass of water,MD27B
glass of water,tumbler of water,DC1A
glass of water,glass,DC1A
glass of water,glass of water,DC1B!
glass of water,glass of water,VA1!
glass of water,glass of water,VA2A
glass of water,tumbler,VA2A
glass of water,glass of water,VA2B
glass of water,,VA3A
glass of water,glass of water,VA3B
glass of water,glass of water,VA3C
glass of water,glass of water,VA5A
glass of water,tumbler,VA5B
glass of water,glass of water,VA5B
